return_id,user_id,order_id,return_rate_30d,return_rate_90d,avg_order_value,time_since_signup_days,return_to_purchase_gap_days,category_return_concentration,order_value,refund_amount,is_fraud
ret_5dc9c3a6cd,user_a7f5639895,order_bb4a75cb81,0.5,0.4286,4839.0,88,2,0.8571,1520.76,1413.5,True
ret_39e23a7c9a,user_21b8c4eeb4,order_75186824af,0.5,0.5,4422.57,140,12,0.5714,3739.51,3565.62,True
ret_9119d8dd6e,user_ddb90b2f09,order_d0e1971a2e,0.5,0.2857,2942.87,97,9,0.75,1243.38,1154.08,True
ret_4b4ec47d4b,user_ddb90b2f09,order_6f0b687902,0.25,0.25,2942.87,27,27,0.75,4616.94,4106.55,True
ret_9025e481ec,user_f20c71cb6b,order_206da1711e,0.5,0.3333,17867.49,51,26,0.6667,870.31,804.89,True
ret_6bd3f0eb36,user_f20c71cb6b,order_79a9945803,1.0,0.3333,17867.49,57,8,0.6667,45587.8,42531.35,True
ret_e7abdf6557,user_b8016199de,order_2917b470b8,0.4,0.3333,16310.97,33,12,0.5,811.36,671.93,True
ret_74e7459428,user_b8016199de,order_359af95fea,2.0,0.3333,16310.97,56,29,0.5,3540.72,3121.23,True
ret_07a42a433d,user_b530238be2,order_f039ed7037,0.1429,0.1429,10133.85,14,2,0.5714,3943.6,3265.07,True
ret_967594079d,user_545176ca32,order_20ba8b5763,0.6667,0.4,2592.16,44,21,0.8,2840.1,2839.57,True
ret_8d0b4d1f8d,user_545176ca32,order_ef443209b2,0.4,0.4,2592.16,17,17,0.8,2420.76,2167.8,True
ret_db253bf6c8,user_26b260957d,order_16613e118c,0.6,0.6,1487.71,33,15,0.6,1061.06,1011.91,True
ret_af0b6a12a1,user_26b260957d,order_de42bd8f5d,0.6,0.6,1487.71,38,9,0.6,1972.36,1787.24,True
ret_4dcb32694e,user_26b260957d,order_e4c5e63b2d,0.6,0.6,1487.71,43,22,0.6,1259.94,1232.31,True
ret_fa96cff07d,user_647374a408,order_3e6cf636e2,0.1667,0.1667,2962.34,26,17,0.8333,939.85,885.65,True
ret_322d68fa6b,user_267daaf55f,order_ccc8405380,0.3333,0.3333,12606.96,27,22,0.6667,24543.51,22833.25,True
ret_c909a5541a,user_267daaf55f,order_1109ab103b,0.3333,0.3333,12606.96,30,26,0.6667,6557.71,5442.78,True
ret_0473f46e09,user_267daaf55f,order_5c05e6f391,0.3333,0.3333,12606.96,18,14,0.6667,15633.52,13977.77,True
ret_e0869855c8,user_710392afa2,order_ae5b99b919,0.1667,0.1667,26764.39,30,8,0.8333,46485.39,44949.56,True
ret_db0c4b9ad4,user_9b231142b7,order_6029f6f91f,0.4286,0.4286,34316.2,24,8,0.8571,553.5,460.33,True
ret_1158ba7d37,user_9b231142b7,order_9d9d855697,0.4286,0.4286,34316.2,16,1,0.8571,46202.3,38740.58,True
ret_640c78ed17,user_9b231142b7,order_e3f619a31c,1.0,0.5,34316.2,103,6,0.8571,48119.79,44923.13,True
ret_422e658f18,user_f521583280,order_42abd7ec56,0.5714,0.5714,18999.22,36,7,0.5714,24915.1,22744.1,True
ret_220eea7fe2,user_f521583280,order_d497999a6d,0.5,1.3333,18999.22,118,26,0.5714,2397.75,1925.52,True
ret_21e67c6865,user_f521583280,order_3bb50e2e17,0.5714,0.5714,18999.22,32,5,0.5714,43007.96,39886.59,True
ret_7780162359,user_f521583280,order_82b6cbc55c,0.6667,0.5714,18999.22,44,25,0.5714,7243.43,6268.72,True
ret_46ea0a2571,user_6b0215e18a,order_756a51ef49,0.2857,0.2857,7098.87,12,0,0.7143,4847.79,4146.12,True
ret_80abe34871,user_6b0215e18a,order_6c2befd972,0.2857,0.2857,7098.87,12,0,0.7143,16152.67,14671.68,True
ret_e4029eb41b,user_e18ad5d11b,order_13870a9c50,0.3333,0.3333,10824.76,19,14,0.6667,51869.5,48858.07,True
ret_923f83db4a,user_e18ad5d11b,order_a2e4940840,0.3333,0.3333,10824.76,19,0,0.6667,3098.36,2718.65,True
ret_d8ad94e3c6,user_781a3a384f,order_cfb80eddb6,0.2,0.2,1899.14,15,0,0.8,2412.03,2172.51,True
ret_021de07c32,user_f578cf4597,order_a5c48d634c,0.3333,0.1667,13564.12,40,28,0.5,45300.14,44218.66,True
ret_d68f4fe044,user_da72a1328b,order_0796226a01,0.1667,0.1667,6615.85,19,16,0.6667,1552.77,1249.85,True
ret_d2ba033365,user_65a2bac3d7,order_03069b6039,0.25,0.1667,9526.45,39,29,0.5,1293.75,1271.72,True
ret_c461ec0079,user_d8aab71438,order_9f34767d93,0.375,0.375,5713.19,25,15,0.625,33313.89,32866.87,True
ret_5388fffb48,user_d8aab71438,order_48f8e76156,0.375,0.375,5713.19,19,13,0.625,1342.02,1127.93,True
ret_a072a36525,user_d8aab71438,order_7e12b3ab60,0.375,0.375,5713.19,3,2,0.625,1841.25,1510.98,True
ret_1b317dc75b,user_35a7ab92ee,order_f7b37c850a,0.2857,0.2857,9220.89,22,13,0.8571,53404.07,47332.38,True
ret_d3718a1fdc,user_35a7ab92ee,order_27135be2b7,0.5,0.2857,9220.89,33,25,0.8571,1469.39,1176.29,True
ret_aaf2085d99,user_817712a67a,order_ece86a2f51,0.4286,0.4286,6217.61,28,15,0.7143,4224.7,4018.49,True
ret_f8b7a6c855,user_817712a67a,order_5110a1482f,0.4286,0.4286,6217.61,37,8,0.7143,2071.16,1930.83,True
ret_ef28cf658c,user_817712a67a,order_7a93ace43b,0.4286,0.4286,6217.61,41,18,0.7143,13312.44,11554.71,True
ret_f34ed8f43a,user_d908b9836e,order_02bbb8affe,0.2857,0.2857,9873.0,32,27,0.8571,1246.25,1036.36,True
ret_bb4caeb55f,user_d908b9836e,order_3d771fd432,0.6667,0.2857,9873.0,37,10,0.8571,714.01,702.31,True
ret_3edcd1a7b8,user_4b5832dee2,order_9b8ee845fc,0.2,0.2,7632.9,31,19,0.8,30207.95,27742.2,True
ret_e2d4593b16,user_36ba5342a1,order_2809e73da0,0.2,0.2,2717.52,17,16,0.6,2492.77,2079.17,True
ret_6bbad0fe65,user_f8866683ba,order_95108f5ff8,0.375,0.375,4249.69,16,4,0.75,4619.11,4197.14,True
ret_696f17cd03,user_f8866683ba,order_8c99fdd93d,0.375,0.375,4249.69,35,11,0.75,1436.48,1395.57,True
ret_d2091d32f5,user_f8866683ba,order_c3aeff572a,0.375,0.375,4249.69,35,11,0.75,2203.01,2030.16,True
ret_2207de2900,user_58180c2380,order_f17e2d99c0,0.7143,0.7143,16236.15,34,25,0.5714,1563.57,1434.88,True
ret_d35d7e7bd3,user_58180c2380,order_a422a5c317,0.7143,0.7143,16236.15,29,10,0.5714,7393.54,6453.96,True
ret_b39bd5d9af,user_58180c2380,order_d81f43016f,1.25,0.7143,16236.15,42,16,0.5714,4143.56,4098.65,True
ret_7961f85621,user_58180c2380,order_a788a21172,1.0,0.7143,16236.15,40,30,0.5714,43748.86,35273.12,True
ret_772d49476f,user_58180c2380,order_3e1037e1e8,0.7143,0.7143,16236.15,17,11,0.5714,17795.41,15909.6,True
ret_02f5cbc238,user_ee803f2cfa,order_ac24aa2a46,0.5,0.25,28542.47,52,22,0.75,42934.18,38665.32,True
ret_e53f180cbc,user_71cb682990,order_f2477bf796,0.2,0.2,24578.69,28,27,0.6,46265.46,37629.33,True
ret_85d62d9814,user_3a09b7a5b6,order_09c84b58b3,0.1667,0.1667,18318.06,30,24,0.6667,28432.52,24482.82,True
ret_7a5950ae65,user_f487f49168,order_bfdc9f6701,0.1667,0.1667,19903.07,34,19,0.5,2500.4,2355.97,True
ret_28b9610310,user_99fbc50a46,order_f20bbea75a,0.5,0.5,18601.77,31,17,0.8333,7840.12,6756.59,True
ret_60225181ac,user_99fbc50a46,order_7b8539e513,0.5,0.5,18601.77,11,10,0.8333,51194.8,44887.09,True
ret_1e121a7240,user_99fbc50a46,order_651a472125,1.0,1.0,18601.77,180,7,0.8333,16301.33,14462.01,True
ret_5fa37e1b93,user_c01c92bc57,order_f68d63f75b,0.1111,0.1111,15413.88,7,6,0.6667,1196.28,1183.13,True
ret_b8a84761b3,user_ebfdfea6fe,order_9f15a6f361,0.2,0.2,17751.8,24,3,0.8,2482.1,2048.58,True
ret_4442ea0754,user_ed89e6a097,order_18f106095b,0.3333,0.3333,22947.37,15,9,0.6667,23067.43,20377.2,True
ret_715456d90d,user_ed89e6a097,order_f9a996dba8,0.3333,0.3333,22947.37,47,23,0.6667,36101.77,34690.42,True
ret_f009e69a20,user_ed89e6a097,order_d9c6283173,1.0,0.4286,22947.37,97,26,0.6667,801.13,663.52,True
ret_331ee107e1,user_2ce2fed926,order_4eaf0b1cfd,0.5,0.2857,23289.94,43,24,0.8571,4526.49,3634.05,True
ret_f550cfb7ec,user_2ce2fed926,order_77973d39a2,1.0,2.0,23289.94,123,4,0.8571,49486.94,42239.78,True
ret_b3eb136647,user_0b6c908116,order_6642b1bb78,0.5,0.5,24928.72,30,23,0.6667,21667.98,19132.14,True
ret_602289ecf4,user_0b6c908116,order_eac6efdc4b,0.75,0.5,24928.72,43,30,0.6667,43798.17,43412.83,True
ret_1f057c824d,user_0b6c908116,order_6780331c6c,0.5,0.5,24928.72,24,23,0.6667,57762.97,54128.78,True
ret_090049253a,user_c13f3fef34,order_78cb979840,0.2,0.125,7353.18,42,30,0.75,2082.69,1743.77,True
ret_505502d7b3,user_5be1aadc54,order_3313131e18,0.5,0.5,2551.28,17,12,0.5,3350.7,3125.74,True
ret_56082e0f50,user_5be1aadc54,order_a2f7148ad7,0.6,0.5,2551.28,35,15,0.5,2569.08,2279.08,True
ret_4efd4bde41,user_5be1aadc54,order_565652b742,1.0,1.0,2551.28,284,9,0.5,3152.8,2599.65,True
ret_66475034b9,user_25ad625c61,order_66fb974e97,0.2,0.1429,5182.21,44,29,0.7143,895.69,866.84,True
ret_d530f616aa,user_4ae9d5e159,order_f5acc62df4,0.25,0.2,16573.95,57,30,0.6,1611.05,1529.52,True
ret_38c6fffd33,user_5c80f6d554,order_0ff7de0e65,0.5,0.3333,6261.41,107,4,0.8,2529.55,2497.01,True
ret_003d1bf781,user_10b16ebc2e,order_764da2285a,1.0,1.0,23323.3,232,14,0.75,3403.46,3230.76,True
ret_301cfdbd68,user_10b16ebc2e,order_0313c18045,0.375,0.375,23323.3,16,3,0.75,36339.05,29905.34,True
ret_0254e1e6f0,user_10b16ebc2e,order_2aeadd18d1,0.375,0.375,23323.3,36,20,0.75,5958.4,5101.33,True
ret_407b44f2ee,user_d30bf68f83,order_1abf86b5e2,0.25,0.25,26051.9,8,6,0.75,41380.05,35750.19,True
ret_185998945f,user_d30bf68f83,order_353fdb5bf0,0.1429,0.25,26051.9,44,23,0.75,31267.36,26672.12,True
ret_3b16f314d7,user_d47e112fc9,order_3bf70d5c08,0.25,0.1429,24087.57,46,25,0.8571,26565.27,26262.47,True
ret_e3657dbfb1,user_185ed6452d,order_4c3be042b8,0.25,0.25,27147.88,27,25,0.75,57423.12,48582.98,True
ret_043a8b0914,user_185ed6452d,order_3f4bd6d836,0.2857,0.25,27147.88,38,25,0.75,24796.12,20814.98,True
ret_a1999813af,user_8172bf61db,order_8b838c606f,0.125,0.125,4246.29,36,9,0.625,16828.66,13653.05,True
ret_132faf88d8,user_5120cd3530,order_01e9f952eb,0.1429,0.1429,1989.77,27,5,0.5714,2825.73,2584.91,True
ret_d4ff53bd6a,user_caf5a5d932,order_8775619489,0.5,0.4,2764.88,45,21,0.8,789.52,733.65,True
ret_5bb918047b,user_caf5a5d932,order_f9d2c570e7,0.4,0.4,2764.88,29,14,0.8,840.84,784.74,True
ret_8e6bcf9539,user_047f9876dc,order_dab633bfbf,0.4,0.4,3220.29,8,8,0.8,3003.67,2617.29,True
ret_4178f07dad,user_047f9876dc,order_24e7266043,0.4,0.4,3220.29,28,24,0.8,315.5,308.8,True
ret_6c275b53df,user_9070090ab6,order_d726ccd089,0.75,0.5,12335.17,55,18,0.6667,3541.5,2867.99,True
ret_8d8b583696,user_9070090ab6,order_77a536936d,1.0,1.0,12335.17,365,10,0.6667,962.19,834.88,True
ret_5ee4ca6e32,user_9070090ab6,order_84652c99b2,0.5,0.5,12335.17,33,29,0.6667,59925.21,55631.57,True
